,Time,Well,Data,Row,Column,Read,Plate,Clock Time,Sample #,Name
1209,0 days 01:45:30,D9,136278.0,D,9,mScarlet,Plate 1,2025-10-30 13:22:46,4,tMangoIV-RiboJ-mScarlet
1210,0 days 01:50:30,D9,147615.0,D,9,mScarlet,Plate 1,2025-10-30 13:27:46,4,tMangoIV-RiboJ-mScarlet
1211,0 days 01:55:30,D9,157323.0,D,9,mScarlet,Plate 1,2025-10-30 13:32:46,4,tMangoIV-RiboJ-mScarlet
1212,0 days 02:00:30,D9,167656.0,D,9,mScarlet,Plate 1,2025-10-30 13:37:46,4,tMangoIV-RiboJ-mScarlet
1213,0 days 02:05:30,D9,177466.0,D,9,mScarlet,Plate 1,2025-10-30 13:42:46,4,tMangoIV-RiboJ-mScarlet
1214,0 days 02:10:30,D9,183965.0,D,9,mScarlet,Plate 1,2025-10-30 13:47:46,4,tMangoIV-RiboJ-mScarlet
1215,0 days 02:15:30,D9,192232.0,D,9,mScarlet,Plate 1,2025-10-30 13:52:46,4,tMangoIV-RiboJ-mScarlet
1216,0 days 02:20:30,D9,198875.0,D,9,mScarlet,Plate 1,2025-10-30 13:57:46,4,tMangoIV-RiboJ-mScarlet
1217,0 days 02:25:30,D9,204019.0,D,9,mScarlet,Plate 1,2025-10-30 14:02:46,4,tMangoIV-RiboJ-mScarlet
1218,0 days 02:30:30,D9,209602.0,D,9,mScarlet,Plate 1,2025-10-30 14:07:46,4,tMangoIV-RiboJ-mScarlet
1219,0 days 02:35:30,D9,212718.0,D,9,mScarlet,Plate 1,2025-10-30 14:12:46,4,tMangoIV-RiboJ-mScarlet
1220,0 days 02:40:30,D9,216615.0,D,9,mScarlet,Plate 1,2025-10-30 14:17:46,4,tMangoIV-RiboJ-mScarlet
1221,0 days 02:45:30,D9,219016.0,D,9,mScarlet,Plate 1,2025-10-30 14:22:46,4,tMangoIV-RiboJ-mScarlet
1222,0 days 02:50:30,D9,222439.0,D,9,mScarlet,Plate 1,2025-10-30 14:27:46,4,tMangoIV-RiboJ-mScarlet
1223,0 days 02:55:30,D9,223505.0,D,9,mScarlet,Plate 1,2025-10-30 14:32:46,4,tMangoIV-RiboJ-mScarlet
1224,0 days 03:00:30,D9,224421.0,D,9,mScarlet,Plate 1,2025-10-30 14:37:46,4,tMangoIV-RiboJ-mScarlet
1225,0 days 03:05:30,D9,225333.0,D,9,mScarlet,Plate 1,2025-10-30 14:42:46,4,tMangoIV-RiboJ-mScarlet
1226,0 days 03:10:30,D9,228038.0,D,9,mScarlet,Plate 1,2025-10-30 14:47:46,4,tMangoIV-RiboJ-mScarlet
1227,0 days 03:15:30,D9,228421.0,D,9,mScarlet,Plate 1,2025-10-30 14:52:46,4,tMangoIV-RiboJ-mScarlet
1228,0 days 03:20:30,D9,228582.0,D,9,mScarlet,Plate 1,2025-10-30 14:57:46,4,tMangoIV-RiboJ-mScarlet
1229,0 days 03:25:30,D9,228018.0,D,9,mScarlet,Plate 1,2025-10-30 15:02:46,4,tMangoIV-RiboJ-mScarlet
1230,0 days 03:30:30,D9,229453.0,D,9,mScarlet,Plate 1,2025-10-30 15:07:46,4,tMangoIV-RiboJ-mScarlet
1231,0 days 03:35:30,D9,228664.0,D,9,mScarlet,Plate 1,2025-10-30 15:12:46,4,tMangoIV-RiboJ-mScarlet
1232,0 days 03:40:30,D9,230351.0,D,9,mScarlet,Plate 1,2025-10-30 15:17:46,4,tMangoIV-RiboJ-mScarlet
1233,0 days 03:45:30,D9,229528.0,D,9,mScarlet,Plate 1,2025-10-30 15:22:46,4,tMangoIV-RiboJ-mScarlet
1234,0 days 03:50:30,D9,229559.0,D,9,mScarlet,Plate 1,2025-10-30 15:27:46,4,tMangoIV-RiboJ-mScarlet
1235,0 days 03:55:30,D9,229655.0,D,9,mScarlet,Plate 1,2025-10-30 15:32:46,4,tMangoIV-RiboJ-mScarlet
1236,0 days 04:00:30,D9,230128.0,D,9,mScarlet,Plate 1,2025-10-30 15:37:46,4,tMangoIV-RiboJ-mScarlet
1237,0 days 04:05:30,D9,229492.0,D,9,mScarlet,Plate 1,2025-10-30 15:42:46,4,tMangoIV-RiboJ-mScarlet
1238,0 days 04:10:30,D9,229884.0,D,9,mScarlet,Plate 1,2025-10-30 15:47:46,4,tMangoIV-RiboJ-mScarlet
1239,0 days 04:15:30,D9,229883.0,D,9,mScarlet,Plate 1,2025-10-30 15:52:46,4,tMangoIV-RiboJ-mScarlet
1240,0 days 04:20:30,D9,230842.0,D,9,mScarlet,Plate 1,2025-10-30 15:57:46,4,tMangoIV-RiboJ-mScarlet
1241,0 days 04:25:30,D9,230321.0,D,9,mScarlet,Plate 1,2025-10-30 16:02:46,4,tMangoIV-RiboJ-mScarlet
1242,0 days 04:30:30,D9,229522.0,D,9,mScarlet,Plate 1,2025-10-30 16:07:46,4,tMangoIV-RiboJ-mScarlet
1243,0 days 04:35:30,D9,227820.0,D,9,mScarlet,Plate 1,2025-10-30 16:12:46,4,tMangoIV-RiboJ-mScarlet
1244,0 days 04:40:30,D9,228664.0,D,9,mScarlet,Plate 1,2025-10-30 16:17:46,4,tMangoIV-RiboJ-mScarlet
1245,0 days 04:45:30,D9,227462.0,D,9,mScarlet,Plate 1,2025-10-30 16:22:46,4,tMangoIV-RiboJ-mScarlet
1246,0 days 04:50:30,D9,227435.0,D,9,mScarlet,Plate 1,2025-10-30 16:27:46,4,tMangoIV-RiboJ-mScarlet
1247,0 days 04:55:30,D9,226742.0,D,9,mScarlet,Plate 1,2025-10-30 16:32:46,4,tMangoIV-RiboJ-mScarlet
1248,0 days 05:00:30,D9,226937.0,D,9,mScarlet,Plate 1,2025-10-30 16:37:46,4,tMangoIV-RiboJ-mScarlet
1249,0 days 05:05:30,D9,225604.0,D,9,mScarlet,Plate 1,2025-10-30 16:42:46,4,tMangoIV-RiboJ-mScarlet
1250,0 days 05:10:30,D9,225127.0,D,9,mScarlet,Plate 1,2025-10-30 16:47:46,4,tMangoIV-RiboJ-mScarlet
1251,0 days 05:15:30,D9,224568.0,D,9,mScarlet,Plate 1,2025-10-30 16:52:46,4,tMangoIV-RiboJ-mScarlet
1252,0 days 05:20:30,D9,225436.0,D,9,mScarlet,Plate 1,2025-10-30 16:57:46,4,tMangoIV-RiboJ-mScarlet
1253,0 days 05:25:30,D9,223675.0,D,9,mScarlet,Plate 1,2025-10-30 17:02:46,4,tMangoIV-RiboJ-mScarlet
1254,0 days 00:00:30,D11,139.0,D,11,mScarlet,Plate 1,2025-10-30 11:37:46,5,tMangoIV-mScarlet
1255,0 days 00:05:30,D11,48.0,D,11,mScarlet,Plate 1,2025-10-30 11:42:46,5,tMangoIV-mScarlet
1256,0 days 00:10:30,D11,39.0,D,11,mScarlet,Plate 1,2025-10-30 11:47:46,5,tMangoIV-mScarlet
1257,0 days 00:15:30,D11,58.0,D,11,mScarlet,Plate 1,2025-10-30 11:52:46,5,tMangoIV-mScarlet
1258,0 days 00:20:30,D11,112.0,D,11,mScarlet,Plate 1,2025-10-30 11:57:46,5,tMangoIV-mScarlet
1259,0 days 00:25:30,D11,291.0,D,11,mScarlet,Plate 1,2025-10-30 12:02:46,5,tMangoIV-mScarlet
1260,0 days 00:30:30,D11,784.0,D,11,mScarlet,Plate 1,2025-10-30 12:07:46,5,tMangoIV-mScarlet
1261,0 days 00:35:30,D11,1753.0,D,11,mScarlet,Plate 1,2025-10-30 12:12:46,5,tMangoIV-mScarlet
1262,0 days 00:40:30,D11,3359.0,D,11,mScarlet,Plate 1,2025-10-30 12:17:46,5,tMangoIV-mScarlet
1263,0 days 00:45:30,D11,5709.0,D,11,mScarlet,Plate 1,2025-10-30 12:22:46,5,tMangoIV-mScarlet
1264,0 days 00:50:30,D11,8591.0,D,11,mScarlet,Plate 1,2025-10-30 12:27:46,5,tMangoIV-mScarlet
1265,0 days 00:55:30,D11,12195.0,D,11,mScarlet,Plate 1,2025-10-30 12:32:46,5,tMangoIV-mScarlet
1266,0 days 01:00:30,D11,16285.0,D,11,mScarlet,Plate 1,2025-10-30 12:37:46,5,tMangoIV-mScarlet
1267,0 days 01:05:30,D11,20895.0,D,11,mScarlet,Plate 1,2025-10-30 12:42:46,5,tMangoIV-mScarlet
1268,0 days 01:10:30,D11,25911.0,D,11,mScarlet,Plate 1,2025-10-30 12:47:46,5,tMangoIV-mScarlet
1269,0 days 01:15:30,D11,31135.0,D,11,mScarlet,Plate 1,2025-10-30 12:52:46,5,tMangoIV-mScarlet
1270,0 days 01:20:30,D11,36824.0,D,11,mScarlet,Plate 1,2025-10-30 12:57:46,5,tMangoIV-mScarlet
1271,0 days 01:25:30,D11,42242.0,D,11,mScarlet,Plate 1,2025-10-30 13:02:46,5,tMangoIV-mScarlet
1272,0 days 01:30:30,D11,48287.0,D,11,mScarlet,Plate 1,2025-10-30 13:07:46,5,tMangoIV-mScarlet
1273,0 days 01:35:30,D11,54116.0,D,11,mScarlet,Plate 1,2025-10-30 13:12:46,5,tMangoIV-mScarlet
1274,0 days 01:40:30,D11,60671.0,D,11,mScarlet,Plate 1,2025-10-30 13:17:46,5,tMangoIV-mScarlet
1275,0 days 01:45:30,D11,66010.0,D,11,mScarlet,Plate 1,2025-10-30 13:22:46,5,tMangoIV-mScarlet
1276,0 days 01:50:30,D11,71909.0,D,11,mScarlet,Plate 1,2025-10-30 13:27:46,5,tMangoIV-mScarlet
1277,0 days 01:55:30,D11,77596.0,D,11,mScarlet,Plate 1,2025-10-30 13:32:46,5,tMangoIV-mScarlet
1278,0 days 02:00:30,D11,83393.0,D,11,mScarlet,Plate 1,2025-10-30 13:37:46,5,tMangoIV-mScarlet
1279,0 days 02:05:30,D11,88743.0,D,11,mScarlet,Plate 1,2025-10-30 13:42:46,5,tMangoIV-mScarlet
1280,0 days 02:10:30,D11,94230.0,D,11,mScarlet,Plate 1,2025-10-30 13:47:46,5,tMangoIV-mScarlet
1281,0 days 02:15:30,D11,99512.0,D,11,mScarlet,Plate 1,2025-10-30 13:52:46,5,tMangoIV-mScarlet
1282,0 days 02:20:30,D11,104379.0,D,11,mScarlet,Plate 1,2025-10-30 13:57:46,5,tMangoIV-mScarlet
1283,0 days 02:25:30,D11,109063.0,D,11,mScarlet,Plate 1,2025-10-30 14:02:46,5,tMangoIV-mScarlet
1284,0 days 02:30:30,D11,113747.0,D,11,mScarlet,Plate 1,2025-10-30 14:07:46,5,tMangoIV-mScarlet
1285,0 days 02:35:30,D11,118325.0,D,11,mScarlet,Plate 1,2025-10-30 14:12:46,5,tMangoIV-mScarlet
1286,0 days 02:40:30,D11,122367.0,D,11,mScarlet,Plate 1,2025-10-30 14:17:46,5,tMangoIV-mScarlet
1287,0 days 02:45:30,D11,126549.0,D,11,mScarlet,Plate 1,2025-10-30 14:22:46,5,tMangoIV-mScarlet
1288,0 days 02:50:30,D11,130227.0,D,11,mScarlet,Plate 1,2025-10-30 14:27:46,5,tMangoIV-mScarlet
1289,0 days 02:55:30,D11,134262.0,D,11,mScarlet,Plate 1,2025-10-30 14:32:46,5,tMangoIV-mScarlet
1290,0 days 03:00:30,D11,136619.0,D,11,mScarlet,Plate 1,2025-10-30 14:37:46,5,tMangoIV-mScarlet
1291,0 days 03:05:30,D11,139523.0,D,11,mScarlet,Plate 1,2025-10-30 14:42:46,5,tMangoIV-mScarlet
1292,0 days 03:10:30,D11,142010.0,D,11,mScarlet,Plate 1,2025-10-30 14:47:46,5,tMangoIV-mScarlet
1293,0 days 03:15:30,D11,144868.0,D,11,mScarlet,Plate 1,2025-10-30 14:52:46,5,tMangoIV-mScarlet
1294,0 days 03:20:30,D11,147115.0,D,11,mScarlet,Plate 1,2025-10-30 14:57:46,5,tMangoIV-mScarlet
1295,0 days 03:25:30,D11,148871.0,D,11,mScarlet,Plate 1,2025-10-30 15:02:46,5,tMangoIV-mScarlet
1296,0 days 03:30:30,D11,149768.0,D,11,mScarlet,Plate 1,2025-10-30 15:07:46,5,tMangoIV-mScarlet
1297,0 days 03:35:30,D11,151600.0,D,11,mScarlet,Plate 1,2025-10-30 15:12:46,5,tMangoIV-mScarlet
1298,0 days 03:40:30,D11,152984.0,D,11,mScarlet,Plate 1,2025-10-30 15:17:46,5,tMangoIV-mScarlet
1299,0 days 03:45:30,D11,153519.0,D,11,mScarlet,Plate 1,2025-10-30 15:22:46,5,tMangoIV-mScarlet
1300,0 days 03:50:30,D11,154331.0,D,11,mScarlet,Plate 1,2025-10-30 15:27:46,5,tMangoIV-mScarlet
1301,0 days 03:55:30,D11,155335.0,D,11,mScarlet,Plate 1,2025-10-30 15:32:46,5,tMangoIV-mScarlet
1302,0 days 04:00:30,D11,156209.0,D,11,mScarlet,Plate 1,2025-10-30 15:37:46,5,tMangoIV-mScarlet
1303,0 days 04:05:30,D11,155707.0,D,11,mScarlet,Plate 1,2025-10-30 15:42:46,5,tMangoIV-mScarlet
1304,0 days 04:10:30,D11,155757.0,D,11,mScarlet,Plate 1,2025-10-30 15:47:46,5,tMangoIV-mScarlet
1305,0 days 04:15:30,D11,156252.0,D,11,mScarlet,Plate 1,2025-10-30 15:52:46,5,tMangoIV-mScarlet
1306,0 days 04:20:30,D11,156656.0,D,11,mScarlet,Plate 1,2025-10-30 15:57:46,5,tMangoIV-mScarlet
1307,0 days 04:25:30,D11,157216.0,D,11,mScarlet,Plate 1,2025-10-30 16:02:46,5,tMangoIV-mScarlet
1308,0 days 04:30:30,D11,156844.0,D,11,mScarlet,Plate 1,2025-10-30 16:07:46,5,tMangoIV-mScarlet
1309,0 days 04:35:30,D11,157331.0,D,11,mScarlet,Plate 1,2025-10-30 16:12:46,5,tMangoIV-mScarlet
1310,0 days 04:40:30,D11,156676.0,D,11,mScarlet,Plate 1,2025-10-30 16:17:46,5,tMangoIV-mScarlet
1311,0 days 04:45:30,D11,155928.0,D,11,mScarlet,Plate 1,2025-10-30 16:22:46,5,tMangoIV-mScarlet
1312,0 days 04:50:30,D11,156867.0,D,11,mScarlet,Plate 1,2025-10-30 16:27:46,5,tMangoIV-mScarlet
1313,0 days 04:55:30,D11,156833.0,D,11,mScarlet,Plate 1,2025-10-30 16:32:46,5,tMangoIV-mScarlet
1314,0 days 05:00:30,D11,155921.0,D,11,mScarlet,Plate 1,2025-10-30 16:37:46,5,tMangoIV-mScarlet
1315,0 days 05:05:30,D11,156217.0,D,11,mScarlet,Plate 1,2025-10-30 16:42:46,5,tMangoIV-mScarlet
1316,0 days 05:10:30,D11,155283.0,D,11,mScarlet,Plate 1,2025-10-30 16:47:46,5,tMangoIV-mScarlet
1317,0 days 05:15:30,D11,155453.0,D,11,mScarlet,Plate 1,2025-10-30 16:52:46,5,tMangoIV-mScarlet
1318,0 days 05:20:30,D11,155763.0,D,11,mScarlet,Plate 1,2025-10-30 16:57:46,5,tMangoIV-mScarlet
1319,0 days 05:25:30,D11,154421.0,D,11,mScarlet,Plate 1,2025-10-30 17:02:46,5,tMangoIV-mScarlet
1320,0 days 00:00:30,F3,168.0,F,3,mScarlet,Plate 1,2025-10-30 11:37:46,1,Negative
1321,0 days 00:05:30,F3,51.0,F,3,mScarlet,Plate 1,2025-10-30 11:42:46,1,Negative
1322,0 days 00:10:30,F3,47.0,F,3,mScarlet,Plate 1,2025-10-30 11:47:46,1,Negative
1323,0 days 00:15:30,F3,50.0,F,3,mScarlet,Plate 1,2025-10-30 11:52:46,1,Negative
1324,0 days 00:20:30,F3,48.0,F,3,mScarlet,Plate 1,2025-10-30 11:57:46,1,Negative
1325,0 days 00:25:30,F3,46.0,F,3,mScarlet,Plate 1,2025-10-30 12:02:46,1,Negative
1326,0 days 00:30:30,F3,48.0,F,3,mScarlet,Plate 1,2025-10-30 12:07:46,1,Negative
1327,0 days 00:35:30,F3,46.0,F,3,mScarlet,Plate 1,2025-10-30 12:12:46,1,Negative
1328,0 days 00:40:30,F3,45.0,F,3,mScarlet,Plate 1,2025-10-30 12:17:46,1,Negative
1329,0 days 00:45:30,F3,41.0,F,3,mScarlet,Plate 1,2025-10-30 12:22:46,1,Negative
1330,0 days 00:50:30,F3,36.0,F,3,mScarlet,Plate 1,2025-10-30 12:27:46,1,Negative
1331,0 days 00:55:30,F3,42.0,F,3,mScarlet,Plate 1,2025-10-30 12:32:46,1,Negative
1332,0 days 01:00:30,F3,38.0,F,3,mScarlet,Plate 1,2025-10-30 12:37:46,1,Negative
1333,0 days 01:05:30,F3,38.0,F,3,mScarlet,Plate 1,2025-10-30 12:42:46,1,Negative
1334,0 days 01:10:30,F3,43.0,F,3,mScarlet,Plate 1,2025-10-30 12:47:46,1,Negative
1335,0 days 01:15:30,F3,44.0,F,3,mScarlet,Plate 1,2025-10-30 12:52:46,1,Negative
1336,0 days 01:20:30,F3,42.0,F,3,mScarlet,Plate 1,2025-10-30 12:57:46,1,Negative
1337,0 days 01:25:30,F3,45.0,F,3,mScarlet,Plate 1,2025-10-30 13:02:46,1,Negative
1338,0 days 01:30:30,F3,40.0,F,3,mScarlet,Plate 1,2025-10-30 13:07:46,1,Negative
1339,0 days 01:35:30,F3,48.0,F,3,mScarlet,Plate 1,2025-10-30 13:12:46,1,Negative
1340,0 days 01:40:30,F3,44.0,F,3,mScarlet,Plate 1,2025-10-30 13:17:46,1,Negative
1341,0 days 01:45:30,F3,35.0,F,3,mScarlet,Plate 1,2025-10-30 13:22:46,1,Negative
1342,0 days 01:50:30,F3,39.0,F,3,mScarlet,Plate 1,2025-10-30 13:27:46,1,Negative
1343,0 days 01:55:30,F3,44.0,F,3,mScarlet,Plate 1,2025-10-30 13:32:46,1,Negative
1344,0 days 02:00:30,F3,43.0,F,3,mScarlet,Plate 1,2025-10-30 13:37:46,1,Negative
1345,0 days 02:05:30,F3,38.0,F,3,mScarlet,Plate 1,2025-10-30 13:42:46,1,Negative
1346,0 days 02:10:30,F3,43.0,F,3,mScarlet,Plate 1,2025-10-30 13:47:46,1,Negative
1347,0 days 02:15:30,F3,37.0,F,3,mScarlet,Plate 1,2025-10-30 13:52:46,1,Negative
1348,0 days 02:20:30,F3,50.0,F,3,mScarlet,Plate 1,2025-10-30 13:57:46,1,Negative
1349,0 days 02:25:30,F3,50.0,F,3,mScarlet,Plate 1,2025-10-30 14:02:46,1,Negative
1350,0 days 02:30:30,F3,47.0,F,3,mScarlet,Plate 1,2025-10-30 14:07:46,1,Negative
1351,0 days 02:35:30,F3,42.0,F,3,mScarlet,Plate 1,2025-10-30 14:12:46,1,Negative
1352,0 days 02:40:30,F3,43.0,F,3,mScarlet,Plate 1,2025-10-30 14:17:46,1,Negative
1353,0 days 02:45:30,F3,44.0,F,3,mScarlet,Plate 1,2025-10-30 14:22:46,1,Negative
1354,0 days 02:50:30,F3,43.0,F,3,mScarlet,Plate 1,2025-10-30 14:27:46,1,Negative
1355,0 days 02:55:30,F3,39.0,F,3,mScarlet,Plate 1,2025-10-30 14:32:46,1,Negative
1356,0 days 03:00:30,F3,48.0,F,3,mScarlet,Plate 1,2025-10-30 14:37:46,1,Negative
1357,0 days 03:05:30,F3,55.0,F,3,mScarlet,Plate 1,2025-10-30 14:42:46,1,Negative
1358,0 days 03:10:30,F3,37.0,F,3,mScarlet,Plate 1,2025-10-30 14:47:46,1,Negative
1359,0 days 03:15:30,F3,43.0,F,3,mScarlet,Plate 1,2025-10-30 14:52:46,1,Negative
1360,0 days 03:20:30,F3,41.0,F,3,mScarlet,Plate 1,2025-10-30 14:57:46,1,Negative
1361,0 days 03:25:30,F3,38.0,F,3,mScarlet,Plate 1,2025-10-30 15:02:46,1,Negative
1362,0 days 03:30:30,F3,44.0,F,3,mScarlet,Plate 1,2025-10-30 15:07:46,1,Negative
1363,0 days 03:35:30,F3,72.0,F,3,mScarlet,Plate 1,2025-10-30 15:12:46,1,Negative
1364,0 days 03:40:30,F3,41.0,F,3,mScarlet,Plate 1,2025-10-30 15:17:46,1,Negative
1365,0 days 03:45:30,F3,63.0,F,3,mScarlet,Plate 1,2025-10-30 15:22:46,1,Negative
1366,0 days 03:50:30,F3,44.0,F,3,mScarlet,Plate 1,2025-10-30 15:27:46,1,Negative
1367,0 days 03:55:30,F3,35.0,F,3,mScarlet,Plate 1,2025-10-30 15:32:46,1,Negative
1368,0 days 04:00:30,F3,42.0,F,3,mScarlet,Plate 1,2025-10-30 15:37:46,1,Negative
1369,0 days 04:05:30,F3,43.0,F,3,mScarlet,Plate 1,2025-10-30 15:42:46,1,Negative
1370,0 days 04:10:30,F3,38.0,F,3,mScarlet,Plate 1,2025-10-30 15:47:46,1,Negative
1371,0 days 04:15:30,F3,42.0,F,3,mScarlet,Plate 1,2025-10-30 15:52:46,1,Negative
1372,0 days 04:20:30,F3,39.0,F,3,mScarlet,Plate 1,2025-10-30 15:57:46,1,Negative
1373,0 days 04:25:30,F3,47.0,F,3,mScarlet,Plate 1,2025-10-30 16:02:46,1,Negative
1374,0 days 04:30:30,F3,38.0,F,3,mScarlet,Plate 1,2025-10-30 16:07:46,1,Negative
1375,0 days 04:35:30,F3,47.0,F,3,mScarlet,Plate 1,2025-10-30 16:12:46,1,Negative
1376,0 days 04:40:30,F3,40.0,F,3,mScarlet,Plate 1,2025-10-30 16:17:46,1,Negative
1377,0 days 04:45:30,F3,45.0,F,3,mScarlet,Plate 1,2025-10-30 16:22:46,1,Negative
1378,0 days 04:50:30,F3,40.0,F,3,mScarlet,Plate 1,2025-10-30 16:27:46,1,Negative
1379,0 days 04:55:30,F3,33.0,F,3,mScarlet,Plate 1,2025-10-30 16:32:46,1,Negative
1380,0 days 05:00:30,F3,39.0,F,3,mScarlet,Plate 1,2025-10-30 16:37:46,1,Negative
1381,0 days 05:05:30,F3,42.0,F,3,mScarlet,Plate 1,2025-10-30 16:42:46,1,Negative
1382,0 days 05:10:30,F3,48.0,F,3,mScarlet,Plate 1,2025-10-30 16:47:46,1,Negative
1383,0 days 05:15:30,F3,47.0,F,3,mScarlet,Plate 1,2025-10-30 16:52:46,1,Negative
1384,0 days 05:20:30,F3,49.0,F,3,mScarlet,Plate 1,2025-10-30 16:57:46,1,Negative
1385,0 days 05:25:30,F3,42.0,F,3,mScarlet,Plate 1,2025-10-30 17:02:46,1,Negative
1386,0 days 00:00:30,F5,146.0,F,5,mScarlet,Plate 1,2025-10-30 11:37:46,2,F30MangoIV-mScarlet
1387,0 days 00:05:30,F5,59.0,F,5,mScarlet,Plate 1,2025-10-30 11:42:46,2,F30MangoIV-mScarlet
1388,0 days 00:10:30,F5,65.0,F,5,mScarlet,Plate 1,2025-10-30 11:47:46,2,F30MangoIV-mScarlet
1389,0 days 00:15:30,F5,59.0,F,5,mScarlet,Plate 1,2025-10-30 11:52:46,2,F30MangoIV-mScarlet
1390,0 days 00:20:30,F5,126.0,F,5,mScarlet,Plate 1,2025-10-30 11:57:46,2,F30MangoIV-mScarlet
1391,0 days 00:25:30,F5,381.0,F,5,mScarlet,Plate 1,2025-10-30 12:02:46,2,F30MangoIV-mScarlet
1392,0 days 00:30:30,F5,1021.0,F,5,mScarlet,Plate 1,2025-10-30 12:07:46,2,F30MangoIV-mScarlet
1393,0 days 00:35:30,F5,2248.0,F,5,mScarlet,Plate 1,2025-10-30 12:12:46,2,F30MangoIV-mScarlet
1394,0 days 00:40:30,F5,4324.0,F,5,mScarlet,Plate 1,2025-10-30 12:17:46,2,F30MangoIV-mScarlet
1395,0 days 00:45:30,F5,7124.0,F,5,mScarlet,Plate 1,2025-10-30 12:22:46,2,F30MangoIV-mScarlet
1396,0 days 00:50:30,F5,10743.0,F,5,mScarlet,Plate 1,2025-10-30 12:27:46,2,F30MangoIV-mScarlet
1397,0 days 00:55:30,F5,15278.0,F,5,mScarlet,Plate 1,2025-10-30 12:32:46,2,F30MangoIV-mScarlet
1398,0 days 01:00:30,F5,20080.0,F,5,mScarlet,Plate 1,2025-10-30 12:37:46,2,F30MangoIV-mScarlet
1399,0 days 01:05:30,F5,25817.0,F,5,mScarlet,Plate 1,2025-10-30 12:42:46,2,F30MangoIV-mScarlet
1400,0 days 01:10:30,F5,31826.0,F,5,mScarlet,Plate 1,2025-10-30 12:47:46,2,F30MangoIV-mScarlet
1401,0 days 01:15:30,F5,38151.0,F,5,mScarlet,Plate 1,2025-10-30 12:52:46,2,F30MangoIV-mScarlet
1402,0 days 01:20:30,F5,45093.0,F,5,mScarlet,Plate 1,2025-10-30 12:57:46,2,F30MangoIV-mScarlet
1403,0 days 01:25:30,F5,51681.0,F,5,mScarlet,Plate 1,2025-10-30 13:02:46,2,F30MangoIV-mScarlet
1404,0 days 01:30:30,F5,58467.0,F,5,mScarlet,Plate 1,2025-10-30 13:07:46,2,F30MangoIV-mScarlet
1405,0 days 01:35:30,F5,65694.0,F,5,mScarlet,Plate 1,2025-10-30 13:12:46,2,F30MangoIV-mScarlet
1406,0 days 01:40:30,F5,72607.0,F,5,mScarlet,Plate 1,2025-10-30 13:17:46,2,F30MangoIV-mScarlet
1407,0 days 01:45:30,F5,79553.0,F,5,mScarlet,Plate 1,2025-10-30 13:22:46,2,F30MangoIV-mScarlet
1408,0 days 01:50:30,F5,86085.0,F,5,mScarlet,Plate 1,2025-10-30 13:27:46,2,F30MangoIV-mScarlet
1409,0 days 01:55:30,F5,92321.0,F,5,mScarlet,Plate 1,2025-10-30 13:32:46,2,F30MangoIV-mScarlet
1410,0 days 02:00:30,F5,98822.0,F,5,mScarlet,Plate 1,2025-10-30 13:37:46,2,F30MangoIV-mScarlet
1411,0 days 02:05:30,F5,105402.0,F,5,mScarlet,Plate 1,2025-10-30 13:42:46,2,F30MangoIV-mScarlet
1412,0 days 02:10:30,F5,111211.0,F,5,mScarlet,Plate 1,2025-10-30 13:47:46,2,F30MangoIV-mScarlet
1413,0 days 02:15:30,F5,117319.0,F,5,mScarlet,Plate 1,2025-10-30 13:52:46,2,F30MangoIV-mScarlet
1414,0 days 02:20:30,F5,122540.0,F,5,mScarlet,Plate 1,2025-10-30 13:57:46,2,F30MangoIV-mScarlet
1415,0 days 02:25:30,F5,128302.0,F,5,mScarlet,Plate 1,2025-10-30 14:02:46,2,F30MangoIV-mScarlet
1416,0 days 02:30:30,F5,133350.0,F,5,mScarlet,Plate 1,2025-10-30 14:07:46,2,F30MangoIV-mScarlet
1417,0 days 02:35:30,F5,137315.0,F,5,mScarlet,Plate 1,2025-10-30 14:12:46,2,F30MangoIV-mScarlet
1418,0 days 02:40:30,F5,141873.0,F,5,mScarlet,Plate 1,2025-10-30 14:17:46,2,F30MangoIV-mScarlet
1419,0 days 02:45:30,F5,145697.0,F,5,mScarlet,Plate 1,2025-10-30 14:22:46,2,F30MangoIV-mScarlet
1420,0 days 02:50:30,F5,149623.0,F,5,mScarlet,Plate 1,2025-10-30 14:27:46,2,F30MangoIV-mScarlet
1421,0 days 02:55:30,F5,153664.0,F,5,mScarlet,Plate 1,2025-10-30 14:32:46,2,F30MangoIV-mScarlet
1422,0 days 03:00:30,F5,156966.0,F,5,mScarlet,Plate 1,2025-10-30 14:37:46,2,F30MangoIV-mScarlet
1423,0 days 03:05:30,F5,158480.0,F,5,mScarlet,Plate 1,2025-10-30 14:42:46,2,F30MangoIV-mScarlet
1424,0 days 03:10:30,F5,161466.0,F,5,mScarlet,Plate 1,2025-10-30 14:47:46,2,F30MangoIV-mScarlet
1425,0 days 03:15:30,F5,165200.0,F,5,mScarlet,Plate 1,2025-10-30 14:52:46,2,F30MangoIV-mScarlet
1426,0 days 03:20:30,F5,165327.0,F,5,mScarlet,Plate 1,2025-10-30 14:57:46,2,F30MangoIV-mScarlet
1427,0 days 03:25:30,F5,166398.0,F,5,mScarlet,Plate 1,2025-10-30 15:02:46,2,F30MangoIV-mScarlet
1428,0 days 03:30:30,F5,168787.0,F,5,mScarlet,Plate 1,2025-10-30 15:07:46,2,F30MangoIV-mScarlet
